period,location,plantStateDescription,plant,plantName,rank,coalRankDescription,ash-content,heat-content,price,quantity,sulfur-content,ash-content-units,heat-content-units,price-units,quantity-units,sulfur-content-units
2018,WY,Wyoming,8837,Calvert City,TOT,All,6.29,10457,44.34,4032290,1.49,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WVN,West Virginia (Northern),3948,Mitchell (WV),TOT,All,10.82,12361,56.58,2096112,2.23,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,KYE,Kentucky (East),3948,Mitchell (WV),TOT,All,10.82,12361,56.58,2096112,2.23,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,PAB,Pennsylvania (Bituminous),6264,Mountaineer,TOT,All,9.27,12493,42.15,2331684,4.21,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,KYW,Kentucky (West),6071,Trimble County,BIT,Bituminous,8.27,11604,44.48,2961599,2.92,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WY,Wyoming,6071,Trimble County,SUB,Subbituminous,5.18,8943,38.8,514561,0.31,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,IL,Illinois,6190,Brame Energy Center,BIT,Bituminous,9.19,11045,49.46,517499,2.98,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WY,Wyoming,6190,Brame Energy Center,SUB,Subbituminous,4.93,8827,37.66,1333129,0.22,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WVS,West Virginia (Southern),10566,Chambers Cogeneration LP,TOT,All,8.82,12784,40.942499999999995,339372,1.79,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,OVR,Overseas,10495,Rumford Cogeneration,BIT,Bituminous,7.63,12634,44.224999999999994,62360,0.75,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,KYE,Kentucky (East),10379,CPI USA NC Roxboro,BIT,Bituminous,5.86,13767,47.5075,21378,0.73,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WVS,West Virginia (Southern),3935,John E Amos,BIT,Bituminous,10.72,12357,50.79,4791078,2.39,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,MT,Montana,3845,Transalta Centralia Generation,SUB,Subbituminous,9.25,8443,48.87,3415162,0.36,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WVN,West Virginia (Northern),6019,W H Zimmer,TOT,All,9.17,12356,46.95,3482259,3.58,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,KYW,Kentucky (West),6018,East Bend,TOT,All,8.98,12120,45.03,1215237,3.09,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,IN,Indiana,3396,Bull Run,TOT,All,8.77,11173,61.75,714479,0.92,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,IN,Indiana,3396,Bull Run,BIT,Bituminous,8.77,11173,61.75,714479,0.92,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WY,Wyoming,1915,Allen S King,TOT,All,4.37,8975,39.33,1545089,0.22,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WVN,West Virginia (Northern),997,Michigan City,TOT,All,4.82,9448,39.97,1125207,0.5,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,IN,Indiana,994,AES Petersburg,TOT,All,8.43,11251,45.44,4331991,2.72,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WY,Wyoming,2240,Lon Wright,TOT,All,5.3,8765,28.57,317111,0.24,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WY,Wyoming,2107,Sioux,SUB,Subbituminous,4.78,8886,34.0,2604901,0.21,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WY,Wyoming,1082,Walter Scott Jr Energy Center,SUB,Subbituminous,4.72,8822,24.56,4539235,0.24,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,KYE,Kentucky (East),1040,Whitewater Valley,TOT,All,9.34,11515,73.63,39995,1.76,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,IN,Indiana,1012,F B Culley,BIT,Bituminous,8.76,11515,52.57,756924,3.58,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,IN,Indiana,1012,F B Culley,TOT,All,8.76,11515,52.57,756924,3.58,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,IN,Indiana,1004,Edwardsport,TOT,All,9.12,11182,49.8,1433416,3.07,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,IN,Indiana,1004,Edwardsport,BIT,Bituminous,9.12,11182,49.8,1433416,3.07,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,IN,Indiana,1374,Elmer Smith,TOT,All,9.39,11366,45.98,868638,2.75,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,PAB,Pennsylvania (Bituminous),703,Bowen,BIT,Bituminous,8.28,11998,75.91,4733801,2.64,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,NM,New Mexico,160,Apache Station,SUB,Subbituminous,9.97,9040,49.24,252113,0.6,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,MO,Missouri,1241,La Cygne,BIT,Bituminous,13.18,10900,58.68,204196,3.39,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WY,Wyoming,1241,La Cygne,TOT,All,5.46,8867,32.06,3085446,0.47,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,PAB,Pennsylvania (Bituminous),3140,Brunner Island,BIT,Bituminous,7.81,12993,56.74,503598,3.04,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,IL,Illinois,136,Seminole (FL),TOT,All,8.68,12205,81.42,2797021,3.12,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WVN,West Virginia (Northern),1554,Herbert A Wagner,TOT,All,11.01,12126,63.795,215933,0.78,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,IL,Illinois,1364,Mill Creek (KY),TOT,All,9.25,11749,46.17,3874377,3.15,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,PAB,Pennsylvania (Bituminous),2535,Cayuga Operating Company,BIT,Bituminous,11.18,12461,52.97,35499,2.27,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,CO,Colorado,1554,Herbert A Wagner,BIT,Bituminous,11.01,12126,59.769999999999996,215933,0.78,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,IN,Indiana,676,C D McIntosh Jr,BIT,Bituminous,8.47,11795,66.57,679237,2.37,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,KYE,Kentucky (East),663,Deerhaven Generating Station,BIT,Bituminous,8.92,12683,79.05,322054,1.04,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WY,Wyoming,1091,George Neal North,TOT,All,4.71,8845,31.03,1010137,0.24,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,OH,Ohio,3122,Homer City Generating Station,BIT,Bituminous,8.1,12946,46.269999999999996,2311928,2.69,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,IL,Illinois,641,Crist,BIT,Bituminous,7.17,11471,61.51,1451813,1.17,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,CO,Colorado,628,Crystal River,TOT,All,8.99,12287,79.86,743551,2.09,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,PAB,Pennsylvania (Bituminous),1743,St Clair,BIT,Bituminous,7.5,13039,65.17,46527,2.37,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WVN,West Virginia (Northern),2828,Cardinal,TOT,All,9.03,12617,55.263333333333335,3574390,3.47,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WY,Wyoming,892,Hennepin Power Station,SUB,Subbituminous,4.75,8808,45.35666666666667,967086,0.22,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WY,Wyoming,1393,R S Nelson,TOT,All,5.32,8523,35.45,1771383,0.3,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,KYE,Kentucky (East),2718,G G Allen,TOT,All,12.05,11626,76.61,293675,1.47,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,KYW,Kentucky (West),1364,Mill Creek (KY),BIT,Bituminous,9.25,11749,46.17,3874377,3.15,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,CO,Colorado,628,Crystal River,BIT,Bituminous,8.99,12287,79.86,743551,2.09,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,PAB,Pennsylvania (Bituminous),602,Brandon Shores,BIT,Bituminous,7.74,12958,62.614999999999995,2311778,2.54,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WVS,West Virginia (Southern),1356,Ghent,TOT,All,8.47,11873,45.37,5189047,3.06,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,IN,Indiana,56,Charles R Lowman,BIT,Bituminous,7.54,11373,60.83,432389,1.62,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,IL,Illinois,564,Stanton Energy Center,BIT,Bituminous,8.2,11864,63.14,1841243,2.82,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,CO,Colorado,527,Nucla,BIT,Bituminous,23.24,10286,64.34,71292,0.69,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,CO,Colorado,525,Hayden,BIT,Bituminous,11.24,11164,50.46,1106078,0.45,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,AL,Alabama,26,E C Gaston,BIT,Bituminous,8.81,11748,60.91,1410896,2.42,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WY,Wyoming,3,Barry,TOT,All,8.97,10176,57.93,1915710,0.55,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WY,Wyoming,1733,Monroe (MI),SUB,Subbituminous,4.79,8886,35.57,6508849,0.23,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WY,Wyoming,1710,J H Campbell,TOT,All,4.81,8883,43.77,4018137,0.21,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WY,Wyoming,1710,J H Campbell,SUB,Subbituminous,4.81,8883,43.77,4018137,0.21,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,ND,North Dakota,2790,R M Heskett,LIG,Lignite,7.28,6988,40.02,464838,0.67,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,KYE,Kentucky (East),1702,Dan E Karn,TOT,All,4.84,8959,38.65,1375191,0.24,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,PAB,Pennsylvania (Bituminous),2712,Roxboro,TOT,All,9.15,12681,82.77,1827384,1.9,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WY,Wyoming,470,Comanche (CO),SUB,Subbituminous,4.78,8765,24.3,5670093,0.25,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WY,Wyoming,298,Limestone,TOT,All,5.11,8430,34.425,5753908,0.33,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,UT,Utah,8069,Huntington,BIT,Bituminous,11.96,11437,44.55,2357827,0.54,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WY,Wyoming,8066,Jim Bridger,SUB,Subbituminous,11.35,9335,53.98,6346050,0.54,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WY,Wyoming,56564,John W Turk Jr Power Plant,SUB,Subbituminous,4.55,8605,35.43,2247203,0.21,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,AZ,Arizona,4941,Navajo,TOT,All,10.24,10744,58.21,6624560,0.6,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WY,Wyoming,4162,Naughton,SUB,Subbituminous,5.04,9958,44.33,2546295,0.88,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,PAA,Pennsylvania (Anthracite),54634,St Nicholas Cogen Project,TOT,All,65.67,3253,38.035,1529810,0.37,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WY,Wyoming,6170,Pleasant Prairie,SUB,Subbituminous,5.12,8606,31.74,664663,0.26,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WVS,West Virginia (Southern),6166,Rockport,TOT,All,11.43,12076,66.59,469286,0.9,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,IN,Indiana,6823,D B Wilson,TOT,All,8.13,11561,47.63,1043274,2.69,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WVN,West Virginia (Northern),8846,Conemaugh Fuels LLC,BIT,Bituminous,9.38,12674,44.89,4463397,2.65,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WVN,West Virginia (Northern),6264,Mountaineer,BIT,Bituminous,9.27,12493,42.15,2331684,4.21,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,PAB,Pennsylvania (Bituminous),4125,Manitowoc,BIT,Bituminous,7.8,12435,66.43,21145,2.45,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,IL,Illinois,4125,Manitowoc,BIT,Bituminous,7.8,12435,66.43,21145,2.45,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,MT,Montana,6090,Sherburne County,SUB,Subbituminous,7.33,8730,39.15,6935537,0.41,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,MT,Montana,6089,Lewis & Clark,TOT,All,9.49,6778,27.28,239459,0.61,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,MT,Montana,6089,Lewis & Clark,LIG,Lignite,9.49,6778,27.28,239459,0.61,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,KYE,Kentucky (East),3797,Chesterfield,TOT,All,8.93,12770,78.19,752780,1.79,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WY,Wyoming,7343,George Neal South,SUB,Subbituminous,4.83,8869,30.82,1382837,0.24,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,OVR,Overseas,8858,PSEG-Provport Coal Storage,TOT,All,2.0,9205,54.504999999999995,14933,0.09,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WVS,West Virginia (Southern),3797,Chesterfield,BIT,Bituminous,8.93,12770,78.19,752780,1.79,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,KYE,Kentucky (East),3797,Chesterfield,BIT,Bituminous,8.93,12770,78.19,752780,1.79,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WY,Wyoming,6138,Flint Creek,SUB,Subbituminous,4.59,8592,29.56,1610524,0.21,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WY,Wyoming,6772,Hugo,TOT,All,4.7,8561,32.27,1038756,0.24,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WY,Wyoming,6768,Sikeston Power Station,SUB,Subbituminous,4.78,9001,32.3,950571,0.51,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,KYW,Kentucky (West),8827,IMT Transfer,BIT,Bituminous,8.17,11639,54.58,2496192,2.93,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,PAA,Pennsylvania (Anthracite),50776,Panther Creek Energy Facility,TOT,All,42.0,5860,50.54666666666667,139395,0.42,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WVN,West Virginia (Northern),6082,Somerset Operating Co LLC,BIT,Bituminous,8.32,12934,46.51333333333333,301058,2.88,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,KYW,Kentucky (West),6041,H L Spurlock,TOT,All,12.07,11665,42.48,3514168,3.48,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,ND,North Dakota,8222,Coyote,LIG,Lignite,9.2,6952,25.34,2495579,0.83,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WVN,West Virginia (Northern),8102,"Gavin Power, LLC",BIT,Bituminous,9.04,12487,27.365,5858991,3.97,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,PAA,Pennsylvania (Anthracite),50039,Kline Township Cogen Facility,TOT,All,59.13,4155,29.39,2545,0.27,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WY,Wyoming,3470,W A Parish,TOT,All,5.15,8503,31.415,9487882,0.3,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WY,Wyoming,8852,CCT Terminal,TOT,All,4.63,8753,33.44,5557397,0.22,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WVS,West Virginia (Southern),8848,Ceredo,TOT,All,8.54,12550,49.55,803093,2.74,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WVN,West Virginia (Northern),8848,Ceredo,TOT,All,8.54,12550,49.55,803093,2.74,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WY,Wyoming,3407,Kingston,TOT,All,6.99,10196,49.05,1691214,1.58,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,IN,Indiana,6113,Gibson,TOT,All,8.6,11226,44.07,7760318,2.59,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
2018,WY,Wyoming,6101,Wyodak,SUB,Subbituminous,6.26,8033,19.22,1781745,0.53,percent by weight,Btu per pound,average dollars per ton,tons,percent by weight
